,Date,MKTCap,Volume,Open_price,Close_price
797,2018-11-13,"111,385,885,802","2,651,674,691","6,411","6,394"
798,2018-11-12,"111,773,252,087","2,943,678,894","6,434","6,411"
799,2018-11-11,"111,308,110,603","1,672,332,108","6,429","6,434"
800,2018-11-10,"111,440,702,128","2,707,057,000","6,413","6,429"
801,2018-11-09,"112,723,294,658","2,402,484,611","6,490","6,413"
802,2018-11-08,"113,943,582,818","3,120,683,821","6,574","6,490"
803,2018-11-07,"112,347,500,910","3,408,876,944","6,474","6,574"
804,2018-11-06,"111,383,003,826","3,213,571,991","6,415","6,474"
805,2018-11-05,"110,241,536,216","3,198,297,932","6,351","6,415"
806,2018-11-04,"110,888,814,024","2,582,446,887","6,388","6,351"
807,2018-11-03,"111,528,929,053","2,675,454,291","6,425","6,388"
808,2018-11-02,"110,896,563,655","2,922,702,484","6,379","6,425"
809,2018-11-01,"110,487,418,903","2,042,670,545","6,366","6,379"
810,2018-10-31,"109,890,575,608","1,962,209,614","6,331","6,366"
811,2018-10-30,"109,167,179,052","3,631,795,693","6,292","6,331"
812,2018-10-29,"112,422,008,134","2,065,446,089","6,481","6,292"
813,2018-10-28,"111,998,326,692","2,383,295,891","6,457","6,481"
814,2018-10-27,"112,200,801,079","2,698,016,931","6,468","6,457"
815,2018-10-26,"112,010,056,845","2,618,534,041","6,458","6,468"
816,2018-10-25,"112,363,064,964","2,607,022,302","6,481","6,458"
817,2018-10-24,"112,227,883,463","2,784,381,147","6,472","6,481"
818,2018-10-23,"112,905,904,007","2,655,159,955","6,512","6,472"
819,2018-10-22,"113,208,108,539","2,127,987,153","6,529","6,512"
820,2018-10-21,"113,214,078,425","2,387,105,749","6,532","6,529"
821,2018-10-20,"112,394,945,005","2,652,532,022","6,483","6,532"
822,2018-10-19,"112,970,698,851","2,625,598,931","6,517","6,483"
823,2018-10-18,"114,953,321,633","2,820,354,466","6,635","6,517"
824,2018-10-17,"114,960,968,518","2,746,546,151","6,635","6,635"
825,2018-10-16,"115,236,573,310","6,217,858,944","6,659","6,635"
826,2018-10-15,"109,624,316,973","1,847,113,724","6,328","6,659"
827,2018-10-14,"109,372,673,142","1,851,879,465","6,314","6,328"
828,2018-10-13,"108,845,285,497","2,295,615,181","6,285","6,314"
829,2018-10-12,"108,155,761,831","3,581,191,343","6,234","6,285"
830,2018-10-11,"113,987,017,102","2,070,407,902","6,582","6,234"
831,2018-10-10,"114,837,789,505","1,741,398,467","6,633","6,582"
832,2018-10-09,"115,167,647,222","2,081,626,437","6,653","6,633"
833,2018-10-08,"113,962,679,825","1,499,424,737","6,584","6,653"
834,2018-10-07,"114,021,329,402","1,464,404,366","6,589","6,584"
835,2018-10-06,"114,567,814,411","1,840,911,130","6,621","6,589"
836,2018-10-05,"113,846,158,430","2,059,404,665","6,578","6,621"
837,2018-10-04,"112,545,036,631","2,247,969,611","6,499","6,578"
838,2018-10-03,"112,814,709,079","2,035,903,501","6,524","6,499"
839,2018-10-02,"114,225,251,471","1,893,760,873","6,598","6,524"
840,2018-10-01,"114,617,564,008","1,908,960,743","6,626","6,598"
841,2018-09-30,"114,265,552,574","2,294,291,064","6,606","6,626"
842,2018-09-29,"114,768,551,691","3,140,320,712","6,634","6,606"
843,2018-09-28,"115,905,890,383","4,690,261,095","6,704","6,634"
844,2018-09-27,"111,760,801,181","3,788,299,697","6,462","6,704"
845,2018-09-26,"111,360,852,966","4,580,781,824","6,441","6,462"
846,2018-09-25,"114,024,650,850","4,626,497,702","6,596","6,441"
847,2018-09-24,"116,001,860,056","4,322,794,079","6,711","6,596"
848,2018-09-23,"116,607,568,774","5,159,534,299","6,747","6,711"
849,2018-09-22,"116,710,823,191","5,931,455,400","6,753","6,747"
850,2018-09-21,"112,172,960,507","5,059,042,420","6,491","6,753"
851,2018-09-20,"110,292,032,125","5,380,977,505","6,383","6,491"
852,2018-09-19,"109,629,673,485","4,472,798,160","6,347","6,383"
853,2018-09-18,"107,960,190,646","4,600,931,272","6,250","6,347"
854,2018-09-17,"112,373,562,207","4,715,407,407","6,506","6,250"
855,2018-09-16,"112,796,085,615","4,295,951,324","6,530","6,506"
856,2018-09-15,"112,334,356,298","5,350,596,522","6,500","6,530"
857,2018-09-14,"112,124,461,661","4,987,196,752","6,486","6,500"
858,2018-09-13,"109,298,582,014","5,026,516,733","6,330","6,486"
859,2018-09-12,"108,449,181,465","5,001,529,025","6,278","6,330"
860,2018-09-11,"108,846,231,385","4,504,626,594","6,308","6,278"
861,2018-09-10,"108,219,061,919","4,174,629,548","6,260","6,308"
862,2018-09-09,"106,668,555,554","3,851,077,568","6,181","6,260"
863,2018-09-08,"110,396,118,507","4,422,971,842","6,397","6,181"
864,2018-09-07,"112,034,863,191","6,558,109,771","6,498","6,397"
865,2018-09-06,"116,602,093,876","7,036,065,651","6,764","6,498"
866,2018-09-05,"126,949,626,756","5,344,233,220","7,359","6,764"
867,2018-09-04,"125,200,923,805","4,511,643,010","7,260","7,359"
868,2018-09-03,"125,994,361,369","6,640,164,155","7,305","7,260"
869,2018-09-02,"124,380,655,386","6,257,915,214","7,211","7,305"
870,2018-09-01,"121,186,316,787","5,959,884,321","7,027","7,211"
871,2018-08-31,"121,103,237,786","6,587,864,491","7,024","7,027"
872,2018-08-30,"121,479,639,297","5,976,493,149","7,046","7,024"
873,2018-08-29,"121,992,306,938","6,246,602,892","7,075","7,046"
874,2018-08-28,"118,546,009,736","5,444,349,729","6,911","7,075"
875,2018-08-27,"115,406,552,891","5,215,045,899","6,728","6,911"
876,2018-08-26,"116,073,397,012","5,280,060,348","6,736","6,728"
877,2018-08-25,"115,177,527,172","6,913,767,388","6,684","6,736"
878,2018-08-24,"112,327,439,429","6,096,332,849","6,521","6,684"
879,2018-08-23,"109,149,076,720","6,759,411,528","6,336","6,521"
880,2018-08-22,"111,399,689,881","5,658,517,103","6,467","6,336"
881,2018-08-21,"107,511,643,841","5,578,292,471","6,242","6,467"
882,2018-08-20,"111,490,970,656","5,160,365,103","6,475","6,242"
883,2018-08-19,"109,889,851,531","5,616,965,846","6,382","6,475"
884,2018-08-18,"113,018,605,465","6,206,194,159","6,566","6,382"
885,2018-08-17,"108,578,823,549","5,982,589,407","6,309","6,566"
886,2018-08-16,"107,788,817,700","6,619,548,180","6,267","6,309"
887,2018-08-15,"106,911,788,927","7,179,484,727","6,212","6,267"
888,2018-08-14,"108,135,868,387","5,381,627,198","6,284","6,212"
889,2018-08-13,"108,716,328,041","5,507,023,282","6,318","6,284"
890,2018-08-12,"106,756,980,149","5,708,911,347","6,205","6,318"
891,2018-08-11,"106,079,149,844","6,731,245,061","6,166","6,205"
892,2018-08-10,"112,337,822,894","5,843,796,067","6,531","6,166"
893,2018-08-09,"107,652,609,456","6,834,119,515","6,259","6,531"
894,2018-08-08,"115,416,628,668","6,729,676,124","6,711","6,259"
895,2018-08-07,"119,089,729,729","6,927,841,832","6,926","6,711"
896,2018-08-06,"120,977,961,419","5,989,412,029","7,036","6,926"
897,2018-08-05,"120,489,906,899","5,952,900,998","7,009","7,036"
898,2018-08-04,"127,395,242,324","5,580,835,718","7,411","7,009"
899,2018-08-03,"129,596,337,580","6,834,800,615","7,540","7,411"
900,2018-08-02,"130,813,483,342","11,591,125,727","7,612","7,540"
901,2018-08-01,"132,963,528,816","4,675,498,855","7,738","7,612"
902,2018-07-31,"140,640,772,124","3,497,813,385","8,185","7,738"
903,2018-07-30,"140,827,378,169","2,598,593,362","8,197","8,185"
904,2018-07-29,"140,716,208,460","3,659,115,451","8,192","8,197"
905,2018-07-28,"139,897,416,706","3,624,913,498","8,145","8,192"
906,2018-07-27,"136,166,569,453","3,429,994,450","7,929","8,145"
907,2018-07-26,"139,850,429,189","4,086,880,124","8,144","7,929"
908,2018-07-25,"144,602,365,043","5,592,076,818","8,422","8,144"
909,2018-07-24,"132,270,404,905","6,202,101,798","7,705","8,422"
910,2018-07-23,"126,948,286,633","5,717,881,946","7,395","7,705"
911,2018-07-22,"126,644,347,499","2,892,881,147","7,379","7,395"
912,2018-07-21,"125,820,597,539","3,727,831,731","7,331","7,379"
913,2018-07-20,"127,709,804,700","4,107,857,511","7,442","7,331"
914,2018-07-19,"125,840,376,647","4,843,025,305","7,334","7,442"
915,2018-07-18,"125,285,895,739","6,194,130,741","7,303","7,334"
916,2018-07-17,"115,637,208,433","4,559,363,479","6,741","7,303"
917,2018-07-16,"108,903,950,780","2,857,367,440","6,349","6,741"
918,2018-07-15,"107,117,271,574","3,709,146,623","6,246","6,349"
919,2018-07-14,"107,145,717,585","3,951,261,053","6,248","6,246"
920,2018-07-13,"106,829,387,990","3,534,743,492","6,230","6,248"
921,2018-07-12,"109,263,693,477","3,969,169,304","6,373","6,230"
922,2018-07-11,"108,055,463,517","4,358,427,108","6,303","6,373"
923,2018-07-10,"113,955,190,215","5,246,420,831","6,648","6,303"
924,2018-07-09,"114,841,688,928","5,015,170,530","6,700","6,648"
925,2018-07-08,"115,842,716,194","6,047,929,423","6,759","6,700"
926,2018-07-07,"113,147,533,992","4,742,128,038","6,603","6,759"
927,2018-07-06,"112,011,029,363","3,315,114,738","6,537","6,603"
928,2018-07-05,"112,427,869,580","3,111,969,366","6,562","6,537"
929,2018-07-04,"111,301,577,387","3,013,786,719","6,497","6,562"
930,2018-07-03,"112,969,688,595","3,392,521,918","6,595","6,497"
931,2018-07-02,"108,116,702,995","2,601,785,822","6,312","6,595"
932,2018-07-01,"109,023,438,456","2,086,842,502","6,366","6,312"
933,2018-06-30,"105,857,391,287","2,341,618,860","6,182","6,366"
934,2018-06-29,"100,670,773,792","1,928,320,709","5,879","6,182"
935,2018-06-28,"104,717,160,923","2,057,221,708","6,117","5,879"
936,2018-06-27,"103,900,589,096","3,248,018,160","6,069","6,117"
937,2018-06-26,"106,832,748,620","4,326,984,848","6,241","6,069"
938,2018-06-25,"105,415,073,017","2,452,039,492","6,159","6,241"
939,2018-06-24,"105,568,325,741","1,635,692,583","6,169","6,159"
940,2018-06-23,"104,172,397,755","2,932,411,240","6,088","6,169"
941,2018-06-22,"114,463,912,846","1,400,178,396","6,690","6,088"
942,2018-06-21,"114,852,494,306","1,626,421,446","6,714","6,690"
943,2018-06-20,"114,742,187,734","1,649,449,915","6,708","6,714"
944,2018-06-19,"114,196,505,243","1,750,367,371","6,677","6,708"
945,2018-06-18,"109,759,607,021","1,120,785,833","6,418","6,677"
946,2018-06-17,"110,772,203,148","1,306,649,276","6,478","6,418"
947,2018-06-16,"109,527,730,085","1,740,752,642","6,406","6,478"
948,2018-06-15,"113,582,443,266","2,354,179,149","6,644","6,406"
949,2018-06-14,"108,260,201,574","2,571,112,868","6,334","6,644"
950,2018-06-13,"112,482,862,605","2,060,764,063","6,581","6,334"
951,2018-06-12,"117,568,067,797","1,973,448,736","6,880","6,581"
952,2018-06-11,"115,631,864,818","2,788,497,501","6,767","6,880"
953,2018-06-10,"126,683,533,783","1,102,262,799","7,415","6,767"
954,2018-06-09,"129,167,113,171","1,362,045,102","7,561","7,415"
955,2018-06-08,"130,052,073,723","1,459,894,514","7,613","7,561"
956,2018-06-07,"129,898,428,226","1,562,705,992","7,605","7,613"
957,2018-06-06,"129,259,980,382","1,754,013,550","7,569","7,605"
958,2018-06-05,"127,444,424,301","1,643,488,925","7,463","7,569"
959,2018-06-04,"130,436,135,449","1,432,775,394","7,639","7,463"
960,2018-06-03,"129,185,013,358","1,531,230,054","7,567","7,639"
961,2018-06-02,"127,797,556,818","1,637,953,743","7,487","7,567"
962,2018-06-01,"127,322,669,333","1,714,862,985","7,460","7,487"
963,2018-05-31,"125,953,862,790","1,772,428,208","7,380","7,460"
964,2018-05-30,"127,138,205,822","2,224,251,684","7,451","7,380"
965,2018-05-29,"121,322,210,033","1,770,692,328","7,111","7,451"
966,2018-05-28,"124,985,768,474","1,247,227,035","7,326","7,111"
967,2018-05-27,"125,008,468,874","1,289,488,237","7,328","7,326"
968,2018-05-26,"127,435,061,536","1,959,178,260","7,472","7,328"
969,2018-05-25,"128,977,752,305","2,602,938,657","7,563","7,472"
970,2018-05-24,"128,842,835,524","2,777,184,893","7,556","7,563"
971,2018-05-23,"136,550,347,059","1,895,031,387","8,009","7,556"
972,2018-05-22,"142,427,831,413","1,711,697,912","8,355","8,009"
973,2018-05-21,"143,916,527,618","1,660,868,681","8,443","8,355"
974,2018-05-20,"139,424,471,287","1,672,351,903","8,180","8,443"
975,2018-05-19,"139,787,112,156","2,127,912,775","8,202","8,180"
976,2018-05-18,"137,271,416,445","2,173,653,717","8,056","8,202"
977,2018-05-17,"142,149,224,754","2,772,906,142","8,343","8,056"
978,2018-05-16,"144,348,790,080","2,586,241,490","8,473","8,343"
979,2018-05-15,"148,142,733,212","3,143,239,504","8,696","8,473"
980,2018-05-14,"147,906,738,510","2,283,320,840","8,683","8,696"
981,2018-05-13,"144,426,929,746","2,995,955,137","8,480","8,683"
982,2018-05-12,"143,131,877,389","3,726,075,355","8,405","8,480"
983,2018-05-11,"152,728,483,796","2,359,598,426","8,969","8,405"
984,2018-05-10,"157,460,887,034","2,363,841,215","9,248","8,969"
985,2018-05-09,"155,749,835,750","2,455,200,522","9,149","9,248"
986,2018-05-08,"158,435,513,590","2,767,085,706","9,308","9,149"
987,2018-05-07,"163,109,111,221","2,626,417,557","9,583","9,308"
988,2018-05-06,"166,195,961,946","2,617,990,804","9,766","9,583"
989,2018-05-05,"163,935,762,594","2,695,999,384","9,634","9,766"
990,2018-05-04,"162,498,830,620","1,228,125,378","9,551","9,634"
991,2018-05-03,"155,192,629,946","2,179,558,786","9,122","9,551"
992,2018-05-02,"153,504,488,649","2,661,071,473","9,024","9,122"
993,2018-05-01,"156,443,377,473","2,508,704,421","9,198","9,024"
994,2018-04-30,"158,592,809,945","2,827,554,754","9,325","9,198"
995,2018-04-29,"157,282,709,009","3,006,508,148","9,249","9,325"
996,2018-04-28,"152,009,053,536","2,839,339,949","8,940","9,249"
997,2018-04-27,"156,779,014,055","3,847,600,030","9,221","8,940"
998,2018-04-26,"150,020,058,559","5,523,433,548","8,825","9,221"
999,2018-04-25,"165,155,791,738","4,398,198,651","9,716","8,825"
1000,2018-04-24,"150,943,914,746","2,205,498,227","8,881","9,716"
1001,2018-04-23,"149,017,082,314","2,503,340,750","8,769","8,881"
1002,2018-04-22,"150,858,701,628","3,214,807,963","8,878","8,769"
1003,2018-04-21,"144,401,932,889","2,961,030,105","8,499","8,878"
1004,2018-04-20,"140,616,565,985","2,422,027,692","8,277","8,499"
1005,2018-04-19,"137,539,507,140","2,326,968,646","8,097","8,277"
1006,2018-04-18,"133,722,872,890","2,491,337,660","7,873","8,097"
1007,2018-04-17,"136,379,313,439","2,754,142,166","8,031","7,873"
1008,2018-04-16,"140,220,533,919","2,350,690,711","8,258","8,031"
1009,2018-04-15,"134,086,501,771","2,294,693,915","7,897","8,258"
1010,2018-04-14,"133,189,892,501","3,910,297,535","7,845","7,897"
1011,2018-04-13,"133,015,394,396","4,980,342,880","7,836","7,845"
1012,2018-04-12,"117,533,696,705","1,586,992,258","6,925","7,836"
1013,2018-04-11,"115,885,988,821","1,550,558,592","6,829","6,925"
1014,2018-04-10,"115,017,783,886","2,437,632,634","6,778","6,829"
1015,2018-04-09,"118,505,840,499","1,413,593,787","6,984","6,778"
1016,2018-04-08,"116,789,559,213","1,856,418,406","6,884","6,984"
1017,2018-04-07,"112,436,767,361","1,840,465,006","6,628","6,884"
1018,2018-04-06,"116,269,847,527","2,568,972,346","6,855","6,628"
1019,2018-04-05,"116,084,750,821","2,544,238,382","6,845","6,855"
1020,2018-04-04,"126,568,883,855","2,762,080,503","7,464","6,845"
1021,2018-04-03,"120,044,225,924","2,253,363,912","7,080","7,464"
1022,2018-04-02,"115,896,903,503","2,649,647,152","6,836","7,080"
1023,2018-04-01,"118,234,055,447","2,565,052,340","6,975","6,836"
1024,2018-03-31,"116,900,853,303","4,264,255,595","6,897","6,975"
1025,2018-03-30,"120,777,974,800","3,680,239,216","7,126","6,897"
1026,2018-03-29,"134,386,559,682","2,033,730,317","7,930","7,126"
1027,2018-03-28,"132,779,843,611","2,653,185,409","7,836","7,930"
1028,2018-03-27,"138,684,803,359","2,972,024,163","8,186","7,836"
1029,2018-03-26,"143,623,891,714","2,066,020,545","8,478","8,186"
1030,2018-03-25,"146,022,681,303","2,444,371,384","8,621","8,478"
1031,2018-03-24,"149,451,318,666","2,877,067,842","8,824","8,621"
1032,2018-03-23,"147,943,048,662","2,931,676,660","8,736","8,824"
1033,2018-03-22,"151,888,445,786","3,081,152,046","8,970","8,736"
1034,2018-03-21,"151,135,311,240","3,554,700,592","8,926","8,970"
1035,2018-03-20,"146,274,523,240","4,276,409,100","8,640","8,926"
1036,2018-03-19,"139,102,798,581","4,330,642,348","8,217","8,640"
1037,2018-03-18,"136,472,702,737","2,591,898,944","8,063","8,217"
1038,2018-03-17,"144,184,737,078","3,070,872,383","8,520","8,063"
1039,2018-03-16,"141,449,655,896","4,571,407,140","8,359","8,520"
1040,2018-03-15,"140,553,335,048","4,020,163,253","8,307","8,359"
1041,2018-03-14,"155,921,695,042","3,628,990,704","9,216","8,307"
1042,2018-03-13,"156,177,221,216","4,019,736,167","9,232","9,216"
1043,2018-03-12,"160,888,688,653","3,876,612,722","9,512","9,232"
1044,2018-03-11,"150,359,761,908","3,260,891,796","8,890","9,512"
1045,2018-03-10,"156,862,284,243","5,476,476,289","9,276","8,890"
1046,2018-03-09,"159,289,105,130","4,028,135,944","9,420","9,276"
1047,2018-03-08,"169,056,252,058","4,896,773,758","9,999","9,420"
1048,2018-03-07,"181,342,656,441","3,618,749,299","10,727","9,999"
1049,2018-03-06,"194,821,583,687","2,693,945,511","11,526","10,727"
1050,2018-03-05,"190,747,933,123","2,580,256,309","11,286","11,526"
1051,2018-03-04,"191,899,353,575","3,019,436,740","11,356","11,286"
1052,2018-03-03,"187,514,886,761","3,031,487,197","11,098","11,356"
1053,2018-03-02,"183,463,718,171","2,892,166,041","10,859","11,098"
1054,2018-03-01,"174,778,709,348","3,182,259,829","10,346","10,859"
1055,2018-02-28,"180,884,108,725","3,398,119,467","10,709","10,346"
1056,2018-02-27,"174,886,939,893","3,646,748,812","10,355","10,709"
1057,2018-02-26,"163,790,896,886","2,743,650,278","9,699","10,355"
1058,2018-02-25,"164,497,574,061","3,465,387,502","9,742","9,699"
1059,2018-02-24,"173,922,837,770","4,009,462,976","10,301","9,742"
1060,2018-02-23,"169,362,253,983","4,626,064,156","10,032","10,301"
1061,2018-02-22,"168,362,084,194","4,574,800,113","9,973","10,032"
1062,2018-02-21,"194,121,879,194","4,225,354,045","11,502","9,973"
1063,2018-02-20,"187,364,222,443","3,486,171,705","11,103","11,502"
1064,2018-02-19,"177,561,296,505","4,740,378,627","10,523","11,103"
1065,2018-02-18,"185,692,327,611","3,699,819,140","11,006","10,523"
1066,2018-02-17,"171,309,236,631","3,141,038,601","10,155","11,006"
1067,2018-02-16,"170,569,769,074","4,332,356,646","10,112","10,155"
1068,2018-02-15,"159,007,423,075","3,282,094,241","9,428","10,112"
1069,2018-02-14,"143,645,913,956","2,551,515,988","8,518","9,428"
1070,2018-02-13,"150,256,428,070","3,069,219,871","8,911","8,518"
1071,2018-02-12,"137,716,289,625","2,806,997,177","8,168","8,911"
1072,2018-02-11,"144,544,944,417","3,371,677,738","8,574","8,168"
1073,2018-02-10,"145,812,043,728","2,960,039,949","8,650","8,574"
1074,2018-02-09,"138,345,016,555","3,190,753,947","8,208","8,650"
1075,2018-02-08,"128,271,617,562","4,862,232,217","7,611","8,208"
1076,2018-02-07,"129,936,854,004","9,152,685,413","7,711","7,611"
1077,2018-02-06,"115,444,836,533","5,313,588,643","6,852","7,711"
1078,2018-02-05,"140,081,544,557","3,337,096,341","8,315","6,852"
1079,2018-02-04,"151,507,305,723","3,422,042,095","8,994","8,315"
1080,2018-02-03,"148,715,185,541","6,813,550,017","8,830","8,994"
1081,2018-02-02,"152,744,180,864","4,769,515,274","9,070","8,830"
1082,2018-02-01,"170,304,196,700","3,225,562,145","10,114","9,070"
1083,2018-01-31,"168,188,285,151","3,804,947,187","9,989","10,114"
1084,2018-01-30,"186,776,632,503","2,321,424,680","11,095","9,989"
1085,2018-01-29,"187,828,526,722","2,345,235,501","11,157","11,095"
1086,2018-01-28,"196,359,635,509","2,682,886,341","11,665","11,157"
1087,2018-01-27,"192,805,209,257","2,894,314,081","11,456","11,665"
1088,2018-01-26,"185,867,144,988","4,616,389,063","11,044","11,456"
1089,2018-01-25,"188,880,475,665","3,204,496,193","11,225","11,044"
1090,2018-01-24,"189,730,563,331","3,582,338,296","11,277","11,225"
1091,2018-01-23,"183,260,375,708","4,779,406,611","10,894","11,277"
1092,2018-01-22,"184,878,210,439","5,012,581,424","10,991","10,894"
1093,2018-01-21,"196,828,374,433","4,319,501,969","11,703","10,991"
1094,2018-01-20,"222,978,421,656","4,520,485,016","13,260","11,703"
1095,2018-01-19,"197,698,672,433","4,208,563,477","11,758","13,260"
1096,2018-01-18,"194,496,634,731","6,558,304,864","11,569","11,758"
1097,2018-01-17,"191,882,616,843","10,225,958,521","11,415","11,569"
1098,2018-01-16,"197,043,955,229","9,677,283,153","11,723","11,415"
1099,2018-01-15,"242,193,794,409","3,222,958,351","14,412","11,723"
1100,2018-01-14,"243,252,295,974","3,336,056,551","14,476","14,412"
1101,2018-01-13,"255,265,724,751","3,134,247,725","15,193","14,476"
1102,2018-01-12,"247,945,818,276","4,021,952,803","14,759","15,193"
1103,2018-01-11,"236,008,991,342","5,833,888,113","14,050","14,759"
1104,2018-01-10,"260,474,112,842","4,969,472,883","15,509","14,050"
1105,2018-01-09,"262,044,268,423","4,214,092,202","15,604","15,509"
1106,2018-01-08,"266,976,271,423","5,752,981,090","15,900","15,604"
1107,2018-01-07,"286,074,127,681","3,044,989,247","17,039","15,900"
1108,2018-01-06,"307,926,110,570","4,240,919,831","18,343","17,039"
1109,2018-01-05,"307,774,011,688","6,275,687,596","18,336","18,343"
1110,2018-01-04,"268,124,738,815","4,217,387,188","15,976","18,336"
1111,2018-01-03,"261,505,188,676","3,310,355,625","15,583","15,976"
1112,2018-01-02,"257,079,617,265","4,130,217,904","15,321","15,583"
1113,2018-01-01,"236,440,337,972","2,345,478,674","14,093","15,321"
1114,2017-12-31,"248,925,602,661","2,921,202,870","14,839","14,093"
1115,2017-12-30,"228,445,816,989","3,600,481,281","13,620","14,839"
1116,2017-12-29,"253,178,163,423","3,753,038,184","15,096","13,620"
1117,2017-12-28,"252,666,630,245","5,266,566,468","15,067","15,096"
1118,2017-12-27,"274,522,325,687","4,950,722,889","16,373","15,067"
1119,2017-12-26,"278,573,473,666","4,255,570,626","16,616","16,373"
1120,2017-12-25,"239,755,987,704","2,485,439,207","14,302","16,616"
1121,2017-12-24,"242,218,743,695","4,129,411,908","14,451","14,302"
1122,2017-12-23,"255,444,795,622","5,076,754,666","15,241","14,451"
1123,2017-12-22,"236,028,031,211","12,164,204,097","14,084","15,241"
1124,2017-12-21,"274,043,056,258","5,580,926,437","16,355","14,084"
1125,2017-12-20,"285,821,795,918","7,509,260,354","17,059","16,355"
1126,2017-12-19,"304,459,646,944","6,141,309,845","18,174","17,059"
1127,2017-12-18,"321,409,248,361","5,411,492,205","19,188","18,174"
1128,2017-12-17,"325,311,461,891","4,251,128,480","19,423","19,188"
1129,2017-12-16,"329,315,720,182","5,116,192,713","19,665","19,423"
1130,2017-12-15,"301,031,043,805","6,146,229,229","17,978","19,665"
1131,2017-12-14,"282,355,027,769","4,117,594,354","16,865","17,978"
1132,2017-12-13,"276,619,329,724","4,407,769,522","16,525","16,865"
1133,2017-12-12,"288,713,846,624","4,686,094,940","17,249","16,525"
1134,2017-12-11,"286,279,279,595","7,710,546,750","17,106","17,249"
1135,2017-12-10,"264,523,195,369","10,474,626,173","15,808","17,106"
1136,2017-12-09,"255,421,618,137","7,307,194,000","15,266","15,808"
1137,2017-12-08,"282,850,210,543","24,144,297,784","16,908","15,266"
1138,2017-12-07,"309,298,517,515","16,482,921,408","18,491","16,908"
1139,2017-12-06,"232,080,024,191","5,086,411,370","13,876","18,491"
1140,2017-12-05,"203,585,321,680","3,131,952,574","12,174","13,876"
1141,2017-12-04,"194,541,160,319","3,216,349,724","11,634","12,174"
1142,2017-12-03,"188,190,520,506","5,761,492,456","11,256","11,634"
1143,2017-12-02,"186,591,841,367","3,178,820,955","11,162","11,256"
1144,2017-12-01,"183,780,731,164","5,021,611,420","10,995","11,162"
1145,2017-11-30,"173,903,131,019","7,443,964,833","10,406","10,995"
1146,2017-11-29,"165,021,094,137","10,258,439,068","9,875","10,406"
1147,2017-11-28,"171,368,281,967","3,453,118,782","10,257","9,875"
1148,2017-11-27,"164,237,026,935","3,629,754,500","9,831","10,257"
1149,2017-11-26,"156,058,041,450","3,493,015,607","9,342","9,831"
1150,2017-11-25,"146,022,669,794","2,124,257,199","8,743","9,342"
1151,2017-11-24,"138,239,984,963","2,135,298,893","8,278","8,743"
1152,2017-11-23,"135,545,106,328","1,550,586,715","8,117","8,278"
1153,2017-11-22,"137,857,431,278","1,528,137,247","8,257","8,117"
1154,2017-11-21,"135,455,116,260","2,901,936,853","8,114","8,257"
1155,2017-11-20,"137,213,053,126","1,706,394,366","8,220","8,114"
1156,2017-11-19,"133,701,043,638","1,572,771,189","8,011","8,220"
1157,2017-11-18,"130,622,715,624","2,227,536,660","7,827","8,011"
1158,2017-11-17,"129,865,386,010","3,245,859,431","7,783","7,827"
1159,2017-11-16,"130,381,304,859","3,413,089,663","7,814","7,783"
1160,2017-11-15,"121,737,427,357","2,935,591,360","7,297","7,814"
1161,2017-11-14,"110,957,725,266","1,824,550,615","6,652","7,297"
1162,2017-11-13,"107,125,442,451","4,636,291,556","6,423","6,652"
1163,2017-11-12,"97,832,172,888","6,001,017,947","5,866","6,423"
1164,2017-11-11,"106,146,109,132","3,148,369,501","6,365","5,866"
1165,2017-11-10,"110,999,386,930","3,886,426,126","6,656","6,365"
1166,2017-11-09,"119,816,786,360","2,330,693,501","7,186","6,656"
1167,2017-11-08,"124,396,351,242","3,478,638,875","7,461","7,186"
1168,2017-11-07,"119,464,110,442","1,829,995,407","7,166","7,461"
1169,2017-11-06,"118,388,777,525","2,653,734,035","7,103","7,166"
1170,2017-11-05,"123,596,829,566","1,942,850,009","7,416","7,103"
1171,2017-11-04,"123,154,674,358","2,043,449,643","7,390","7,416"
1172,2017-11-03,"120,546,744,686","2,826,731,065","7,234","7,390"
1173,2017-11-02,"117,621,545,280","4,363,333,286","7,059","7,234"
1174,2017-11-01,"111,860,407,349","2,095,690,343","6,714","7,059"
1175,2017-10-31,"106,082,152,741","1,800,486,324","6,368","6,714"
1176,2017-10-30,"101,669,814,829","1,307,795,535","6,104","6,368"
1177,2017-10-29,"101,977,770,674","1,942,980,853","6,123","6,104"
1178,2017-10-28,"95,484,533,855","892,992,277","5,734","6,123"
1179,2017-10-27,"96,164,443,214","1,332,315,431","5,775","5,734"
1180,2017-10-26,"97,947,023,065","1,501,048,614","5,883","5,775"
1181,2017-10-25,"94,967,978,387","1,621,897,626","5,704","5,883"
1182,2017-10-24,"92,378,194,194","2,240,037,527","5,550","5,704"
1183,2017-10-23,"99,188,570,754","2,039,339,671","5,959","5,550"
1184,2017-10-22,"99,899,292,228","1,799,855,390","6,003","5,959"
1185,2017-10-21,"100,559,216,277","1,763,987,337","6,043","6,003"
1186,2017-10-20,"99,030,673,397","1,843,078,157","5,952","6,043"
1187,2017-10-19,"94,752,516,352","1,229,468,606","5,696","5,952"
1188,2017-10-18,"93,017,336,299","2,100,240,730","5,592","5,696"
1189,2017-10-17,"93,855,824,390","1,106,795,867","5,643","5,592"
