,Unnamed: 0,Open_price,Close_price,Volume,cir_supply,mktcap,vol_change
684,684,335.11,335.45,236625919.0,14836691.128335074,4976968039.0,0
685,685,335.45,325.57,185981663.0,15306282.682679608,4983266453.0,0
686,686,325.57,321.42,206391901.0,15050505.631261278,4837533520.0,1
687,687,321.42,325.16,123560944.0,14692056.476811416,4777269084.0,0
688,688,325.16,323.4,199949522.0,14948415.86270872,4834317690.0,1
689,689,323.4,322.83,167053005.0,14897777.749899328,4809449591.0,0
690,690,322.83,319.98,188739479.0,15008451.165697856,4802404204.0,1
691,691,319.98,328.17,103800162.0,14508283.898589144,4761183527.0,0
692,692,328.17,356.25,714595230.0,13710348.11508772,4884311516.0,1
693,693,356.25,359.01,1237550808.0,14773187.719005045,5303722123.0,1
694,694,359.01,356.21,895711316.0,15008067.78585666,5346023826.0,0
695,695,356.21,371.49,667783122.0,14282496.045653988,5305804456.0,0
696,696,371.49,378.27,921927632.0,14631581.320221009,5534688266.0,1
697,697,378.27,363.45,1299027009.0,15510296.0489751,5637217099.0,1
698,698,363.45,358.82,523072118.0,15099401.711164372,5417967322.0,0
699,699,358.82,360.95,1153668372.0,14823033.63346724,5350373990.0,1
700,700,360.95,362.77,1149814390.0,14839888.857954076,5383466481.0,0
701,701,362.77,390.65,1039912870.0,13853562.38064764,5411894144.0,0
702,702,390.65,394.01,1426331736.0,14795328.646481054,5829507440.0,1
703,703,394.01,394.36,1512626610.0,14913490.19677452,5881283994.0,1
704,704,394.36,412.93,1282263557.0,14258755.801225388,5887868033.0,0
705,705,412.93,417.37,954462002.0,14775898.222200925,6167016641.0,0
706,706,417.37,416.91,1528970868.0,14955436.391547335,6235070986.0,1
707,707,416.91,452.41,1275837073.0,13771594.942640524,6230407268.0,0
708,708,452.41,434.9,1623480958.0,15550270.232237296,6762812524.0,1
709,709,434.9,435.82,1745413357.0,14920365.169106511,6502593548.0,1
710,710,435.82,443.28,1484344616.0,14704012.504511822,6517994663.0,0
711,711,443.28,465.0,1497157324.0,14261889.337634409,6631778542.0,1
712,712,465.0,453.91,1555251795.0,15331029.63142473,6958907660.0,1
713,713,453.91,456.47,896686370.0,14885554.108703747,6794808884.0,0
714,714,456.47,463.82,1302614351.0,14736267.60812384,6834975642.0,1
715,715,463.82,462.05,1135226734.0,15034971.321285576,6946908499.0,0
716,716,462.05,441.13,556941127.0,15692027.105388436,6922223917.0,0
717,717,441.13,437.81,1175787491.0,15099128.97832393,6610549658.0,1
718,718,437.81,436.24,1416880180.0,15043336.626627544,6562505170.0,1
719,719,436.24,442.82,1296402582.0,14770137.407976152,6540512247.0,0
720,720,442.82,454.91,955949148.0,14598365.072212083,6640942255.0,0
721,721,454.91,455.74,1418671442.0,14973057.183920655,6823821081.0,1
722,722,455.74,417.09,1058738142.0,16395031.350547845,6838203626.0,0
723,723,417.09,423.93,1725069506.0,14766609.345882574,6260008700.0,1
724,724,423.93,420.71,1378749291.0,15128633.87606665,6364767558.0,0
725,725,420.71,432.15,1310931885.0,14620053.254656948,6318056014.0,0
726,726,432.15,426.81,1176234727.0,15209808.922002764,6491698546.0,0
727,727,426.81,431.14,1227648166.0,14875002.864498772,6413208735.0,1
728,728,431.14,434.43,1310033275.0,14915471.19443869,6479728151.0,1
729,729,434.43,434.33,1338781511.0,15036082.296871044,6530621624.0,1
730,730,434.33,430.2,769869068.0,15180587.18735472,6530688608.0,0
731,731,430.2,433.53,984185980.0,14924456.046871036,6470199430.0,1
732,732,433.53,432.12,1021957723.0,15093804.447838563,6522334778.0,1
733,733,432.12,431.34,758209346.0,15075412.813557751,6502628563.0,0
734,734,431.34,456.43,833341869.0,14224523.696952434,6492499351.0,1
735,735,456.43,454.7,1637948558.0,15109225.185836816,6870164692.0,1
736,736,454.7,448.71,1501742594.0,15260765.46990261,6847658074.0,0
737,737,448.71,447.21,1085553694.0,15114242.07642942,6759240199.0,0
738,738,447.21,448.35,1361099090.0,15029785.919482546,6738604517.0,1
739,739,448.35,445.79,1182725806.0,15158921.169160366,6757695468.0,0
740,740,445.79,432.12,888588585.0,15553613.966027956,6721027667.0,0
741,741,432.12,429.24,1584488641.0,15181481.772435,6516499236.0,1
742,742,429.24,365.91,1266295629.0,17694469.59634883,6474583370.0,0
743,743,365.91,384.81,1576734614.0,14343201.735921623,5519407460.0,1
744,744,384.81,386.36,1710583688.0,15029778.271560203,5806905133.0,1
745,745,386.36,385.13,1476285801.0,15138237.247163296,5830189311.0,0
746,746,385.13,379.02,1357696059.0,15341695.928974723,5814809591.0,0
747,747,379.02,418.85,1157108221.0,13665443.060761608,5723770826.0,0
748,748,418.85,407.82,1674254290.0,15514024.33916924,6326929406.0,1
749,749,407.82,377.21,1484721462.0,16334790.299832985,6161646249.0,0
750,750,377.21,389.64,1626853796.0,14631191.158505289,5700897323.0,1
751,751,389.64,403.06,755378842.0,14611344.15967846,5889248377.0,0
752,752,403.06,392.33,1458284444.0,15535218.364642013,6094932221.0,1
753,753,392.33,392.46,1332190241.0,15120510.548845744,5934195570.0,0
754,754,392.46,394.49,1231352757.0,15050919.896575324,5937437390.0,0
755,755,394.49,379.55,1023661370.0,15724475.700171256,5968224752.0,0
756,756,379.55,378.91,1144817696.0,15163348.314903274,5745544310.0,1
757,757,378.91,376.92,1378222858.0,15221798.389578689,5737400249.0,1
758,758,376.92,364.35,926767404.0,15669144.429806504,5709052773.0,0
759,759,364.35,371.04,795209373.0,14878025.808538163,5520342696.0,0
760,760,371.04,372.87,1028395381.0,15080786.158714833,5623172735.0,1
761,761,372.87,368.12,669492001.0,15355128.037053134,5652529733.0,0
762,762,368.12,388.38,701511711.0,14373238.457181113,5582278352.0,1
763,763,388.38,385.73,1068491901.0,15272400.642936768,5891023100.0,1
764,764,385.73,374.9,1099201402.0,15611460.26140304,5852736452.0,1
765,765,374.9,375.52,979578026.0,15152992.793992331,5690251854.0,0
766,766,375.52,371.14,551083227.0,15361426.72037506,5701239913.0,0
767,767,371.14,373.91,542257471.0,15073460.693749832,5636117688.0,0
768,768,373.91,379.83,465479007.0,14953800.529184109,5679902055.0,0
769,769,379.83,377.06,814090888.0,15306234.326101946,5771368715.0,1
770,770,377.06,382.72,503979335.0,14974390.695547655,5730998807.0,0
771,771,382.72,390.42,658159245.0,14903822.79596332,5818750496.0,1
772,772,390.42,404.14,740171995.0,14691473.306280002,5937412022.0,1
773,773,404.14,399.38,1319015073.0,15393076.703891031,6147686974.0,1
774,774,399.38,407.01,1388195100.0,14930152.136311147,6076721221.0,1
775,775,407.01,416.85,1111797900.0,14859733.645196114,6194279970.0,0
776,776,416.85,421.42,1296165324.0,15057620.651606472,6345582495.0,1
777,777,421.42,419.38,1445224879.0,15301267.280270876,6417045472.0,1
778,778,419.38,441.12,601898504.0,14479805.683260793,6387331883.0,0
779,779,441.12,438.65,1385245440.0,15320208.72221589,6720209556.0,1
780,780,438.65,437.8,1506908217.0,15267309.43581544,6684028071.0,1
781,781,437.8,420.3,1166708341.0,15875514.886985486,6672478907.0,0
782,782,420.3,423.19,1465084347.0,15140192.953519696,6407178256.0,1
783,783,423.19,423.14,1457408416.0,15248893.571867468,6452416826.0,0
784,784,423.14,427.03,1416389937.0,15112267.369974008,6453391535.0,0
785,785,427.03,432.14,58325278.0,15074181.013097608,6514156583.0,0
786,786,432.14,432.8,595150632.0,15234896.695933456,6593663290.0,1
787,787,432.8,436.92,546124186.0,15117558.992492905,6605163875.0,0
788,788,436.92,431.37,1847224331.0,15461287.910610382,6669535766.0,1
789,789,431.37,424.49,2515777834.0,15515291.653513627,6586086154.0,1
790,790,424.49,420.17,2052408229.0,15429141.219030391,6482862266.0,0
791,791,420.17,409.41,2737847218.0,15677209.0202975,6418406145.0,1
792,792,409.41,397.24,2408874554.0,15747480.27892458,6255529066.0,0
793,793,397.24,404.91,2766255767.0,14993883.17650836,6071173237.0,1
794,794,404.91,413.74,2521764887.0,14960771.252477402,6189869498.0,0
795,795,413.74,411.88,2361080396.0,15359474.70136933,6326260440.0,0
796,796,411.88,412.32,1845168034.0,15277767.784730306,6299329213.0,0
797,797,412.32,416.29,1705210743.0,15152418.684090417,6307800374.0,0
798,798,416.29,419.3,2166212980.0,15192597.886954447,6370256294.0,1
799,799,419.3,410.8,2440375017.0,15622970.506329114,6417916284.0,1
800,800,410.8,412.49,2292018374.0,15247236.296637494,6289332500.0,0
801,801,412.49,414.59,1845648236.0,15235744.945608916,6316587497.0,0
802,802,414.59,415.64,1803876534.0,15278071.68703686,6350177716.0,0
803,803,415.64,416.54,2111129338.0,15287808.62822298,6367983806.0,1
804,804,416.54,418.4,1895643174.0,15256919.56500956,6383495146.0,0
805,805,418.4,408.28,1743173853.0,15708369.305378662,6413413020.0,0
806,806,408.28,406.74,2438769296.0,15389849.29930668,6259667304.0,1
807,807,406.74,411.88,1764836350.0,15143739.865980385,6237403576.0,0
808,808,411.88,411.09,1440329762.0,15368426.653530858,6317806513.0,0
809,809,411.09,416.36,2250456010.0,15148193.880295897,6307102004.0,1
810,810,416.36,418.08,2041042450.0,15282915.657290472,6389481378.0,0
811,811,418.08,414.88,1985257305.0,15468046.145873506,6417382985.0,0
812,812,414.88,415.74,2021330255.0,15321725.790157309,6369854280.0,1
813,813,415.74,416.71,1933831282.0,15321288.354011184,6384534070.0,0
814,814,416.71,425.35,1604214632.0,15049132.942282826,6401148697.0,0
815,815,425.35,422.76,2326287424.0,15458567.690888448,6535264077.0,1
816,816,422.76,415.55,2155194926.0,15634977.78125376,6497115017.0,0
817,817,415.55,412.6,2681866389.0,15482373.785748908,6388027424.0,1
818,818,412.6,415.37,2387281658.0,15273623.362303488,6344204936.0,0
819,819,415.37,416.75,1432304099.0,15328350.917816436,6388090245.0,0
820,820,416.75,419.67,447338223.0,15276287.830914766,6410999714.0,0
821,821,419.67,418.19,633704454.0,15441179.561921615,6457346881.0,1
822,822,418.19,419.44,429476810.0,15342730.48111768,6435354873.0,0
823,823,419.44,422.65,525611740.0,15277321.615994325,6456959981.0,1
824,824,422.65,421.66,541558101.0,15434364.32670872,6508054062.0,1
825,825,421.66,421.08,527136258.0,15423168.704284225,6494387878.0,0
826,826,421.08,418.47,593936633.0,15501512.411881376,6486917899.0,1
827,827,418.47,416.15,727873661.0,15495328.477712365,6448380946.0,1
828,828,416.15,421.13,791269617.0,15228107.534490537,6413012926.0,1
829,829,421.13,422.58,484836964.0,15364757.16787354,6492839084.0,0
830,830,422.58,426.18,710470937.0,15291302.88141161,6516847462.0,1
831,831,426.18,424.27,1182165394.0,15494577.846654251,6573884543.0,1
832,832,424.27,424.93,785800596.0,15405174.141623326,6546120648.0,0
833,833,424.93,429.97,616490738.0,15252392.413424192,6558071166.0,0
834,834,429.97,430.94,841700527.0,15401935.067526802,6637309898.0,1
835,835,430.94,428.03,743886907.0,15545257.984253442,6653836775.0,0
836,836,428.03,428.51,528907575.0,15426716.975099765,6610502491.0,0
837,837,428.51,436.37,549297574.0,15169212.56273346,6619389286.0,1
838,838,436.37,441.92,674540887.0,15257249.685463432,6742483781.0,1
839,839,441.92,451.08,1101674781.0,15141461.918063316,6830010642.0,1
840,840,451.08,447.49,1340299673.0,15583249.864801448,6973348482.0,1
841,841,447.49,451.82,1244399315.0,15314593.911292108,6919439821.0,0
842,842,451.82,459.92,835075483.0,15193893.120542703,6987975324.0,0
843,843,459.92,460.47,1609960187.0,15451298.314765347,7114859335.0,1
844,844,460.47,467.86,1607304204.0,15226104.60394135,7123685300.0,0
845,845,467.86,444.79,1278134939.0,16279135.720227525,7240796777.0,0
846,846,444.79,449.38,1344104894.0,15321777.473407809,6885300361.0,1
847,847,449.38,456.57,1497339511.0,15239480.480539676,6957889603.0,1
848,848,456.57,447.9,683291625.0,15786872.893503014,7070940369.0,0
849,849,447.9,452.59,577836729.0,15330303.806977618,6938342200.0,0
850,850,452.59,444.49,394606186.0,15777233.508065425,7012822522.0,0
851,851,444.49,450.3,679795242.0,15298486.29802354,6888908380.0,1
852,852,450.3,447.12,460396814.0,15612681.110216497,6980741978.0,0
853,853,447.12,448.92,430680620.0,15444340.036086608,6933273129.0,0
854,854,448.92,461.62,547921246.0,15083796.705082102,6962982235.0,1
855,855,461.62,459.25,892002595.0,15594563.941208491,7161803490.0,1
856,856,459.25,459.28,418352341.0,15517193.775039192,7126736757.0,0
857,857,459.28,461.75,640880145.0,15439393.596101789,7129139993.0,1
858,858,461.75,450.33,892533004.0,15920315.326538317,7169395601.0,1
859,859,450.33,452.18,1121093827.0,15466847.71772303,6993799201.0,1
860,860,452.18,454.73,672525014.0,15446855.465880852,7024148586.0,0
861,861,454.73,456.01,697010377.0,15493970.85370935,7065405649.0,1
862,862,456.01,455.5,489812072.0,15558598.439077936,7086941589.0,0
863,863,455.5,457.84,540603401.0,15465477.944260005,7080714422.0,1
864,864,457.84,454.89,514727784.0,15649104.98142408,7118621365.0,0
865,865,454.89,452.42,649625052.0,15636783.486583265,7074393585.0,1
866,866,452.42,453.37,456208619.0,15522923.44001588,7037627800.0,0
867,867,453.37,440.54,382814030.0,16012448.508648476,7054124066.0,0
868,868,440.54,441.89,626926268.0,15514646.267170563,6855767039.0,1
869,869,441.89,443.15,644225135.0,15521671.235473316,6878428608.0,1
870,870,443.15,438.68,382669886.0,15727965.669736482,6899543980.0,0
871,871,438.68,443.18,369986913.0,15415638.151541134,6831902516.0,0
872,872,443.18,445.77,378979422.0,15487786.656796109,6903990658.0,1
873,873,445.77,449.05,423917608.0,15467876.566083957,6945849972.0,1
874,874,449.05,453.73,593928755.0,15425088.239702024,6998825287.0,1
875,875,453.73,473.86,772901620.0,14926902.836280758,7073262178.0,1
876,876,473.86,528.55,1609915744.0,13979234.547346516,7388724420.0,1
877,877,528.55,524.62,2308852892.0,15712557.18805993,8243121752.0,1
878,878,524.62,534.22,2265760455.0,15316517.58638763,8182390025.0,0
879,879,534.22,531.41,1027238918.0,15685774.084040573,8335577206.0,0
880,880,531.41,539.17,976889071.0,15381673.535248624,8293336920.0,0
881,881,539.17,538.83,864207753.0,15619566.77801904,8416291167.0,0
882,882,538.83,570.44,655601896.0,14748287.322067177,8413013020.0,0
883,883,570.44,573.53,947549857.0,15532872.315310448,8908568259.0,1
884,884,573.53,574.48,1014758654.0,15593936.131806154,8958404429.0,1
885,885,574.48,585.56,980649173.0,15328319.946717674,8975651028.0,0
886,886,585.56,577.91,850291007.0,15835309.150213702,9151383511.0,0
887,887,577.91,583.14,995595870.0,15491720.996673184,9033842182.0,1
888,888,583.14,577.61,625927308.0,15785241.893319022,9117713570.0,0
889,889,577.61,579.23,570784842.0,15595852.697546745,9033585758.0,0
890,890,579.23,597.75,574507838.0,15158419.03805939,9060944980.0,1
891,891,597.75,671.71,567638086.0,13924097.302407289,9352955399.0,0
892,892,671.71,704.29,2134843167.0,14926759.370429795,10512767357.0,1
893,893,704.29,685.93,1929369214.0,16073919.061711838,11025583302.0,0
894,894,685.93,693.23,1295617504.0,15493311.319475498,10740428206.0,0
895,895,693.23,765.46,1111645976.0,14183912.013691112,10857217290.0,0
896,896,765.46,749.42,2295279423.0,16001033.576632597,11991494583.0,1
897,897,749.42,756.8,2089119189.0,15516528.287526429,11742908608.0,0
898,898,756.8,764.05,1639977543.0,15524519.795824882,11861509350.0,0
899,899,764.05,734.16,1440147059.0,16315929.872234937,11978503075.0,0
900,900,734.16,665.0,1274257071.0,17312692.93233083,11512940800.0,0
901,901,665.0,591.9,2616450205.0,17622604.63929718,10430819686.0,1
902,902,591.9,623.21,2116429838.0,14900470.589367948,9286122276.0,0
903,903,623.21,661.42,2950728709.0,14785672.548456352,9779539537.0,1
904,904,661.42,666.06,2819565197.0,15586079.821637692,10381264326.0,0
905,905,666.06,629.31,2165368589.0,16616305.289920708,10456807082.0,0
906,906,629.31,648.3,1973414930.0,15243100.797470309,9882102247.0,0
907,907,648.3,646.84,1893446211.0,15742227.18446602,10182702232.0,0
908,908,646.84,637.44,1557753995.0,15942350.081576305,10162291636.0,0
909,909,637.44,671.62,1478192306.0,14914357.27643608,10016780634.0,0
910,910,671.62,677.71,1557452115.0,15576440.03187204,10556309174.0,1
911,911,677.71,693.05,1520646626.0,15373910.755356755,10654888849.0,0
912,912,693.05,664.75,1369565986.0,16393128.874012789,10897332419.0,0
913,913,664.75,678.7,1980745475.0,15405984.35391189,10456041581.0,1
914,914,678.7,667.53,1647219063.0,15996507.725495484,10678148802.0,0
915,915,667.53,675.92,1363651289.0,15541426.322641734,10504760880.0,0
916,916,675.92,638.62,1193299158.0,16659622.053803513,10639167836.0,0
917,917,638.62,665.74,2122556833.0,15102402.77736053,10054273625.0,1
918,918,665.74,653.87,1407424927.0,16033225.528010154,10483645176.0,0
919,919,653.87,650.32,1734638027.0,15836532.264116129,10298813662.0,1
920,920,650.32,649.07,1043956725.0,15782700.63475434,10244077501.0,0
921,921,649.07,670.95,969355597.0,15240378.36053357,10225531861.0,0
922,922,670.95,658.15,1085661832.0,16062149.52822305,10571303712.0,1
923,923,658.15,659.58,930971251.0,15723193.321507623,10370703851.0,0
924,924,659.58,665.69,907126119.0,15614297.839835357,10394281929.0,0
925,925,665.69,663.5,915530670.0,15812629.46948003,10491679653.0,1
926,926,663.5,678.39,583921220.0,15416614.30298206,10458476977.0,0
927,927,678.39,674.79,878701509.0,15848516.00646127,10694420116.0,1
928,928,674.79,674.56,951136968.0,15771431.777751423,10638777020.0,1
929,929,674.56,670.89,721148318.0,15853857.201627688,10636194258.0,0
930,930,670.89,665.36,718486386.0,15899860.740050498,10579131342.0,0
931,931,665.36,651.09,651736588.0,16116846.517378548,10493517599.0,0
932,932,651.09,655.42,744993482.0,15668442.803088097,10269410782.0,1
933,933,655.42,660.85,749951409.0,15644651.952788075,10338768243.0,1
934,934,660.85,654.52,628152932.0,15928260.308317546,10425364937.0,0
935,935,654.52,651.31,571897924.0,15854977.654266018,10326505496.0,0
936,936,651.31,655.62,704328936.0,15675083.19453342,10276898044.0,1
937,937,655.62,655.89,701731383.0,15773798.17042492,10345876482.0,0
938,938,655.89,657.34,590272473.0,15747129.595034532,10351218168.0,0
939,939,657.34,654.55,498459288.0,15851042.959285006,10375300169.0,0
940,940,654.55,623.75,381261251.0,16564610.96753507,10332176091.0,0
941,941,623.75,605.75,1034681070.0,16256024.706562111,9847086966.0,1
942,942,605.75,517.13,1099193369.0,18494497.36816661,9564059424.0,1
943,943,517.13,567.38,1868906087.0,14392337.76128873,8165924599.0,1
944,944,567.38,576.6,2497221231.0,15540207.12972598,8960483431.0,1
945,945,576.6,576.03,1656264327.0,15810274.83985209,9107192616.0,0
946,946,576.03,587.63,730357921.0,15484809.58936746,9099338659.0,0
947,947,587.63,592.67,781499292.0,15664312.350886667,9283768001.0,1
948,948,592.67,590.71,1119146427.0,15852651.146924889,9364319559.0,1
949,949,590.71,585.3,732938493.0,15948232.289424228,9334500359.0,0
950,950,585.3,592.27,764158462.0,15617642.01462171,9249860836.0,1
951,951,592.27,587.61,787203551.0,15930686.93351032,9361030949.0,1
952,952,587.61,586.53,332761749.0,15836340.685045948,9288488902.0,0
953,953,586.53,584.47,332148000.0,15864687.667459408,9272434001.0,0
954,954,584.47,570.74,528917330.0,16191284.819707748,9241013898.0,1
955,955,570.74,567.73,800709328.0,15896613.002659714,9024984100.0,1
956,956,567.73,578.22,689576137.0,15527841.94597212,8978508770.0,0
957,957,578.22,571.46,665471811.0,16003459.466979316,9145336947.0,0
958,958,571.46,572.27,509828615.0,15795404.251489682,9039235991.0,0
959,959,572.27,573.49,448162730.0,15785890.995483791,9053050627.0,0
960,960,573.49,581.95,404401761.0,15591394.057908751,9073411772.0,0
961,961,581.95,580.59,449090941.0,15860247.596410546,9208301152.0,1
962,962,580.59,585.22,397848571.0,15699921.643142749,9187908144.0,0
963,963,585.22,582.0,391991120.0,15914609.823024057,9262302917.0,0
964,964,582.0,577.89,602216569.0,15941568.40575196,9212472966.0,1
965,965,577.89,576.12,366732500.0,15879330.941470526,9148400142.0,0
966,966,576.12,578.1,401309291.0,15777932.97353399,9121223052.0,1
967,967,578.1,568.58,338221515.0,16099112.058109676,9153633134.0,0
968,968,568.58,573.53,445311513.0,15698796.608721428,9003730819.0,1
969,969,573.53,572.51,339737296.0,15865615.220694834,9083223370.0,0
970,970,572.51,576.08,381390187.0,15741081.670948476,9068122329.0,1
971,971,576.08,571.76,414583282.0,15960744.962921506,9125715540.0,1
972,972,571.76,571.59,335483654.0,15847472.305323746,9058256695.0,0
973,973,571.59,573.96,356532608.0,15779015.018468184,9056523460.0,1
974,974,573.96,596.2,378500485.0,15255264.76182489,9095188851.0,1
975,975,596.2,608.69,561496915.0,15522504.772544315,9448393430.0,1
976,976,608.69,606.64,884434074.0,15903501.973163657,9647700437.0,1
977,977,606.64,610.68,618185193.0,15746811.303792495,9616262727.0,0
978,978,610.68,614.33,560341027.0,15759178.921752151,9681336387.0,0
979,979,614.33,625.47,597124133.0,15572606.328041311,9740198080.0,1
980,980,625.47,621.91,1600702239.0,15947517.422135036,9917920560.0,1
981,981,621.91,623.06,850137525.0,15829345.040606042,9862631721.0,0
982,982,623.06,605.32,586796233.0,16325149.278067796,9881939361.0,0
983,983,605.32,605.83,1228662231.0,15848906.681742402,9601743135.0,1
984,984,605.83,606.65,973866199.0,15842935.908678813,9611117069.0,0
985,985,606.65,608.43,699782155.0,15819731.81960127,9625199431.0,0
986,986,608.43,605.58,619105286.0,15942688.133690014,9654573080.0,0
987,987,605.58,606.55,549080255.0,15844708.00263787,9610607639.0,0
988,988,606.55,605.34,546585886.0,15903529.85429676,9627042762.0,0
989,989,605.34,608.8,531090440.0,15783544.126149803,9609021664.0,0
990,990,608.8,608.62,1306045902.0,15879964.744832572,9664864143.0,1
991,991,608.62,607.77,1272958790.0,15899163.091300989,9663034352.0,0
992,992,607.77,595.84,953214316.0,16196655.326933404,9650615110.0,0
993,993,595.84,594.96,1589139471.0,15904283.783783782,9462412680.0,1
994,994,594.96,601.89,994983745.0,15699569.858279752,9449414102.0,0
995,995,601.89,601.27,1471656057.0,15900556.957772717,9560527882.0,1
996,996,601.27,599.31,1136053862.0,15938124.62164823,9551877467.0,0
997,997,599.31,606.1,1074112053.0,15710352.945058571,9522044920.0,0
998,998,606.1,604.21,1917754354.0,15939751.92731004,9630957512.0,1
999,999,604.21,603.55,1448434854.0,15909416.66473366,9602128428.0,0
1000,1000,603.55,604.64,1023325385.0,15865430.998610744,9592874199.0,0
1001,1001,604.64,608.26,1291135796.0,15801001.150823662,9611116960.0,1
1002,1002,608.26,614.06,1177411408.0,15747163.221835,9669703048.0,0
1003,1003,614.06,610.36,1673872374.0,15995622.14922341,9763087935.0,1
1004,1004,610.36,611.96,1018352267.0,15859366.93411334,9705298189.0,0
1005,1005,611.96,609.24,767820467.0,15973770.633904535,9731860021.0,0
1006,1006,609.24,611.64,817050996.0,15842301.144464064,9689785072.0,1
1007,1007,611.64,610.98,915039146.0,15923698.49913254,9729061309.0,1
1008,1008,610.98,616.22,714618920.0,15773242.591931451,9719787550.0,0
1009,1009,616.22,616.53,1104537956.0,15902253.11663666,9804216114.0,1
1010,1010,616.53,614.62,793016114.0,15961883.73466532,9810492981.0,0
1011,1011,614.62,614.31,901840112.0,15922373.26594065,9781273121.0,1
1012,1012,614.31,640.7,1274169413.0,15259888.459497424,9777010536.0,1
1013,1013,640.7,635.62,2996984110.0,16044614.990088418,10198278180.0,1
1014,1014,635.62,634.62,2475619341.0,15944131.710314834,10118464866.0,0
1015,1015,634.62,638.18,2099764691.0,15831934.96192297,10103624254.0,0
1016,1016,638.18,637.21,1671558094.0,15946521.8734797,10161283203.0,0
1017,1017,637.21,640.19,1644480562.0,15849846.031646851,10146912931.0,0
1018,1018,640.19,637.48,1454057375.0,15993144.83121039,10195309967.0,0
1019,1019,637.48,635.47,1187159913.0,15977512.19727131,10153229676.0,0
1020,1020,635.47,628.44,2024277148.0,16106968.878492774,10122263522.0,1
1021,1021,628.44,628.54,1955775380.0,15927858.12040602,10011295943.0,0
1022,1022,628.54,629.72,1803186001.0,15902201.108429143,10013934082.0,0
1023,1023,629.72,652.09,1283400177.0,15387349.66032296,10033936840.0,0
1024,1024,652.09,649.63,3522949283.0,15996007.61048597,10391486424.0,1
1025,1025,649.63,648.77,3643525163.0,15958571.671008216,10353442543.0,1
1026,1026,648.77,652.63,3212766801.0,15844888.44368172,10340849545.0,0
1027,1027,652.63,673.42,2499429907.0,15448784.62475127,10403520542.0,0
1028,1028,673.42,683.37,4850797703.0,15709539.255454583,10735427841.0,1
1029,1029,683.37,687.56,5041475157.0,15847376.071906451,10896021892.0,1
1030,1030,687.56,715.41,5069538566.0,15324727.5618177,10963463345.0,1
1031,1031,715.41,697.28,6838400543.0,16362708.821420375,11409389607.0,1
1032,1032,697.28,698.58,5824289996.0,15919651.274012998,11121149987.0,0
1033,1033,698.58,729.2,6861251336.0,15281174.541963795,11143032476.0,1
1034,1034,729.2,734.16,5882440879.0,15845965.533398716,11633474056.0,0
1035,1035,734.16,686.06,4549460043.0,17073940.88272163,11713747882.0,0
1036,1036,686.06,702.11,10469111039.0,15592316.486020708,10947521328.0,1
1037,1037,702.11,704.02,5929334121.0,15915192.764410105,11204614010.0,0
1038,1038,704.02,712.13,2146200088.0,15778534.909356438,11236368065.0,0
1039,1039,712.13,706.09,2676516224.0,16098546.45725049,11367022668.0,1
1040,1040,706.09,708.94,3299753094.0,15899684.42463396,11271922276.0,1
1041,1041,708.94,721.18,3071821253.0,15694668.213206137,11318680822.0,0
1042,1042,721.18,713.21,4364284008.0,16145987.322107092,11515479618.0,1
1043,1043,713.21,715.64,3237455966.0,15915478.65127718,11389753142.0,0
1044,1044,715.64,703.76,3576474208.0,16241249.062180288,11429941440.0,1
1045,1045,703.76,702.35,6291883754.0,16005699.802092971,11241603256.0,1
1046,1046,702.35,705.55,3720281493.0,15902761.133867197,11220193118.0,0
1047,1047,705.55,712.16,5335752435.0,15838391.79538306,11279469101.0,1
1048,1048,712.16,740.9,7530105089.0,15368499.596436769,11386521351.0,1
1049,1049,740.9,738.48,9936150861.0,16043338.396435922,11847684539.0,1
1050,1050,738.48,748.43,5475859343.0,15780307.114893846,11810455254.0,0
1051,1051,748.43,750.41,3987706065.0,15952493.001159366,11970910273.0,0
1052,1052,750.41,728.37,3235133019.0,16480582.806815218,12003962099.0,0
1053,1053,728.37,736.5,5039283040.0,15821604.238968091,11652611522.0,1
1054,1054,736.5,748.12,3192815797.0,15751479.408383682,11783996775.0,0
1055,1055,748.12,741.17,3267220914.0,16151638.441922909,11971109864.0,1
1056,1056,741.17,736.75,3775381683.0,16099289.779436717,11861151745.0,1
1057,1057,736.75,738.2,3798900330.0,15973958.22405852,11791975961.0,1
1058,1058,738.2,732.73,2481664642.0,16126909.5505848,11816670435.0,0
1059,1059,732.73,727.76,2391921659.0,16118588.041387271,11730463633.0,0
1060,1060,727.76,731.84,2688074106.0,15921733.876257105,11652161720.0,1
1061,1061,731.84,731.81,2451726074.0,16013772.301553683,11719038708.0,0
1062,1062,731.81,742.36,1904325476.0,15787341.782962443,11719891046.0,0
1063,1063,742.36,753.06,4489070915.0,15789073.424428334,11890119633.0,1
1064,1064,753.06,771.17,5522487160.0,15642269.758937718,12062849170.0,1
1065,1065,771.17,764.83,4613958358.0,16153113.178091863,12354385552.0,0
1066,1066,764.83,766.37,2869024714.0,15990320.276106842,12254501750.0,0
1067,1067,766.37,752.24,3517012112.0,16325285.491332551,12280532758.0,1
1068,1068,752.24,758.69,3552862905.0,15889978.11227247,12055567494.0,1
1069,1069,758.69,763.91,3256985152.0,15918653.018025683,12160418227.0,0
1070,1070,763.91,768.67,2603948961.0,15931111.5654312,12245767527.0,0
1071,1071,768.67,769.84,2683311953.0,16007963.41057882,12323570552.0,1
